Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,DL_B30,DL_B31,DL_B32,DL_B33,DL_B34,DL_B35,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29,UL_B30,UL_B31,UL_B32,UL_B33,UL_B34,UL_B35
Sun Jul 19 10:29:54 2026,11,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2, 158, 4, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 137, 38, 137, 0, 1, 5, 96, 0, 60, 8, 202, 21, 24, 254, 161, 13, 7, 253, 53, 151, 164, 3, 11
Sun Jul 19 10:29:55 2026,12,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 158, 6, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 138, 38, 138, 0, 1, 5, 96, 0, 47, 8, 202, 21, 24, 254, 161, 13, 9, 253, 53, 151, 158, 3, 11
Sun Jul 19 10:29:56 2026,13,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 155, 8, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 139, 38, 139, 0, 1, 5, 91, 0, 50, 8, 202, 21, 14, 254, 161, 13, 5, 253, 53, 151, 156, 3, 11
Sun Jul 19 10:29:58 2026,14,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 157, 6, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 140, 38, 140, 0, 1, 5, 79, 0, 86, 8, 192, 21, 14, 254, 161, 13, 4, 253, 53, 151, 158, 3, 12
Sun Jul 19 10:29:59 2026,15,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2, 159, 4, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 141, 38, 141, 0, 1, 5, 88, 0, 78, 8, 192, 21, 14, 254, 161, 13, 5, 253, 53, 151, 156, 3, 13
Sun Jul 19 10:30:00 2026,16,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 159, 4, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 142, 38, 142, 0, 1, 5, 92, 0, 51, 8, 192, 21, 14, 254, 161, 13, 3, 253, 53, 151, 156, 3, 13
Sun Jul 19 10:30:02 2026,17,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 158, 0, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 143, 38, 143, 0, 1, 5, 102, 0, 74, 8, 202, 21, 24, 254, 161, 13, 0, 253, 53, 151, 152, 3, 14
Sun Jul 19 10:30:03 2026,18,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2, 158, 4, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 144, 38, 144, 0, 1, 5, 89, 0, 60, 8, 202, 21, 24, 254, 161, 13, 1, 253, 53, 151, 145, 3, 14
Sun Jul 19 10:30:04 2026,19,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2, 158, 4, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 145, 38, 145, 0, 1, 5, 83, 0, 56, 8, 192, 21, 14, 254, 161, 12, 254, 253, 53, 151, 139, 3, 15
Sun Jul 19 10:30:06 2026,20,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 8, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 146, 38, 146, 0, 1, 5, 83, 0, 73, 8, 192, 21, 14, 254, 161, 12, 251, 253, 53, 151, 140, 3, 15
Sun Jul 19 10:30:07 2026,21,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 158, 6, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 147, 38, 147, 0, 1, 5, 94, 0, 84, 8, 192, 21, 14, 254, 161, 12, 250, 253, 53, 151, 139, 3, 15
Sun Jul 19 10:30:08 2026,22,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 158, 8, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 148, 38, 148, 0, 1, 5, 85, 0, 68, 8, 202, 21, 14, 254, 161, 12, 250, 253, 53, 151, 138, 3, 15
Sun Jul 19 10:30:09 2026,23,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 157, 8, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 149, 38, 149, 0, 1, 5, 89, 0, 46, 8, 202, 21, 14, 254, 161, 12, 248, 253, 53, 151, 134, 3, 16
Sun Jul 19 10:30:11 2026,24,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 156, 6, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 150, 38, 150, 0, 1, 5, 77, 0, 83, 8, 192, 21, 14, 254, 161, 12, 245, 253, 53, 151, 136, 3, 16
Sun Jul 19 10:30:12 2026,25,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 158, 8, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 151, 38, 151, 0, 1, 5, 90, 0, 83, 8, 192, 21, 14, 254, 161, 12, 245, 253, 53, 151, 136, 3, 16
Sun Jul 19 10:30:13 2026,26,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 8, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 152, 38, 152, 0, 1, 5, 88, 0, 77, 8, 192, 21, 14, 254, 161, 12, 244, 253, 53, 151, 134, 3, 16
Sun Jul 19 10:30:15 2026,27,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 8, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 153, 38, 153, 0, 1, 5, 84, 0, 48, 8, 192, 21, 14, 254, 161, 12, 242, 253, 53, 151, 137, 3, 16
Sun Jul 19 10:30:16 2026,28,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 8, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 154, 38, 154, 0, 1, 5, 84, 0, 46, 8, 192, 21, 14, 254, 161, 12, 239, 253, 53, 151, 143, 3, 16
Sun Jul 19 10:30:17 2026,29,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 156, 8, 159, 0, 0, 0, 0, 0, 1, 0, 0, 38, 155, 38, 155, 0, 1, 5, 83, 0, 81, 8, 192, 21, 14, 254, 161, 12, 244, 253, 53, 151, 135, 3, 15
Sun Jul 19 10:30:18 2026,30,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 6, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 156, 38, 156, 0, 1, 5, 90, 0, 77, 8, 202, 21, 14, 254, 161, 12, 253, 253, 53, 151, 131, 3, 14
Sun Jul 19 10:30:20 2026,31,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2, 158, 2, 159, 0, 0, 0, 0, 0, 1, 0, 0, 38, 157, 38, 157, 0, 1, 5, 78, 0, 55, 8, 202, 21, 14, 254, 161, 12, 254, 253, 53, 151, 131, 3, 13
Sun Jul 19 10:30:21 2026,32,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 159, 4, 156, 0, 0, 0, 0, 0, 1, 0, 0, 38, 158, 38, 158, 0, 1, 5, 80, 0, 51, 8, 192, 21, 4, 254, 161, 13, 1, 253, 53, 151, 129, 3, 13
Sun Jul 19 10:30:22 2026,33,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 158, 4, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 159, 38, 159, 0, 1, 5, 97, 0, 86, 8, 192, 21, 4, 254, 161, 13, 4, 253, 53, 151, 128, 3, 12
Sun Jul 19 10:30:24 2026,34,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 6, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 160, 38, 160, 0, 1, 5, 87, 0, 74, 8, 192, 21, 14, 254, 161, 13, 8, 253, 53, 151, 126, 3, 11
Sun Jul 19 10:30:25 2026,35,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 157, 10, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 161, 38, 161, 0, 1, 5, 90, 0, 58, 8, 192, 21, 14, 254, 161, 13, 9, 253, 53, 151, 127, 3, 10
Sun Jul 19 10:30:26 2026,36,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 6, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 162, 38, 162, 0, 1, 5, 96, 0, 49, 8, 192, 21, 14, 254, 161, 13, 11, 253, 53, 151, 125, 3, 10
Sun Jul 19 10:30:28 2026,37,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 157, 8, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 163, 38, 163, 0, 1, 5, 98, 0, 63, 8, 192, 21, 14, 254, 161, 13, 15, 253, 53, 151, 126, 3, 9
Sun Jul 19 10:30:29 2026,38,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 158, 6, 159, 0, 0, 0, 0, 0, 1, 0, 0, 38, 164, 38, 164, 0, 1, 5, 86, 0, 83, 8, 192, 21, 14, 254, 161, 13, 17, 253, 53, 151, 125, 3, 8
Sun Jul 19 10:30:30 2026,39,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 6, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 165, 38, 165, 0, 1, 5, 87, 0, 79, 8, 192, 21, 14, 254, 161, 13, 17, 253, 53, 151, 127, 3, 7
Sun Jul 19 10:30:32 2026,40,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 158, 6, 159, 0, 0, 0, 0, 0, 1, 0, 0, 38, 166, 38, 166, 0, 1, 5, 96, 0, 46, 8, 192, 21, 24, 254, 161, 13, 16, 253, 53, 151, 124, 3, 7
Sun Jul 19 10:30:33 2026,41,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 158, 4, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 167, 38, 167, 0, 1, 5, 86, 0, 84, 8, 192, 21, 24, 254, 161, 13, 15, 253, 53, 151, 121, 3, 7
Sun Jul 19 10:30:34 2026,42,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 158, 6, 159, 0, 0, 0, 0, 0, 1, 0, 0, 38, 168, 38, 168, 0, 1, 5, 86, 0, 72, 8, 192, 21, 24, 254, 161, 13, 15, 253, 53, 151, 119, 3, 7
Sun Jul 19 10:30:36 2026,43,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 157, 4, 156, 0, 0, 0, 0, 0, 1, 0, 0, 38, 169, 38, 169, 0, 1, 5, 85, 0, 85, 8, 192, 21, 24, 254, 161, 13, 15, 253, 53, 151, 120, 3, 7
Sun Jul 19 10:30:37 2026,44,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2, 159, 6, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 170, 38, 170, 0, 1, 5, 82, 0, 45, 8, 192, 21, 14, 254, 161, 13, 15, 253, 53, 151, 122, 3, 7
Sun Jul 19 10:30:38 2026,45,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 159, 4, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 171, 38, 171, 0, 1, 5, 87, 0, 46, 8, 192, 21, 14, 254, 161, 13, 14, 253, 53, 151, 117, 3, 7
Sun Jul 19 10:30:39 2026,46,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 158, 2, 159, 0, 0, 0, 0, 0, 1, 0, 0, 38, 172, 38, 172, 0, 1, 5, 77, 0, 53, 8, 192, 21, 24, 254, 161, 13, 12, 253, 53, 151, 118, 3, 7
Sun Jul 19 10:30:41 2026,47,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 159, 6, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 173, 38, 173, 0, 1, 5, 85, 0, 70, 8, 192, 21, 24, 254, 161, 13, 12, 253, 53, 151, 123, 3, 7
Sun Jul 19 10:30:42 2026,48,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 158, 4, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 174, 38, 174, 0, 1, 5, 89, 0, 86, 8, 192, 21, 24, 254, 161, 13, 11, 253, 53, 151, 125, 3, 7
Sun Jul 19 10:30:43 2026,49,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 157, 4, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 175, 38, 175, 0, 1, 5, 81, 0, 82, 8, 192, 21, 24, 254, 161, 13, 11, 253, 53, 151, 125, 3, 7
Sun Jul 19 10:30:45 2026,50,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 6, 156, 0, 0, 0, 0, 0, 1, 0, 0, 38, 176, 38, 176, 0, 1, 5, 88, 0, 76, 8, 192, 21, 24, 254, 161, 13, 10, 253, 53, 151, 127, 3, 7
Sun Jul 19 10:30:46 2026,51,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 159, 6, 156, 0, 0, 0, 0, 0, 1, 0, 0, 38, 177, 38, 177, 0, 1, 5, 83, 0, 46, 8, 202, 21, 24, 254, 161, 13, 9, 253, 53, 151, 125, 3, 7
Sun Jul 19 10:30:47 2026,52,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8, 158, 8, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 178, 38, 178, 0, 1, 5, 26, 0, 50, 8, 202, 21, 24, 254, 161, 13, 7, 253, 53, 151, 120, 3, 6
Sun Jul 19 10:30:48 2026,53,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2, 158, 4, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 179, 38, 179, 0, 1, 5, 47, 0, 81, 8, 192, 21, 24, 254, 161, 13, 8, 253, 53, 151, 124, 3, 6
Sun Jul 19 10:30:50 2026,54,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 157, 6, 159, 0, 0, 0, 0, 0, 1, 0, 0, 38, 180, 38, 180, 0, 1, 5, 89, 0, 84, 8, 192, 21, 24, 254, 161, 13, 8, 253, 53, 151, 129, 3, 5
Sun Jul 19 10:30:51 2026,55,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6, 158, 8, 157, 0, 0, 0, 0, 0, 1, 0, 0, 38, 181, 38, 181, 0, 1, 5, 87, 0, 86, 8, 192, 21, 24, 254, 161, 13, 8, 253, 53, 151, 131, 3, 5
Sun Jul 19 10:30:52 2026,56,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 156, 2, 158, 0, 0, 0, 0, 0, 1, 0, 0, 38, 182, 38, 182, 0, 1, 5, 86, 0, 47, 8, 192, 21, 34, 254, 161, 13, 8, 253, 53, 151, 138, 3, 5
