Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,DL_B30,DL_B31,DL_B32,DL_B33,DL_B34,DL_B35,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29,UL_B30,UL_B31,UL_B32,UL_B33,UL_B34,UL_B35
Sat Jul 18 22:49:14 2026,11,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,82, 158, 80, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 4, 0, 1, 5, 51, 0, 70, 9, 76, 21, 124, 254, 161, 13, 37, 253, 53, 151, 244, 3, 2
Sat Jul 18 22:49:15 2026,12,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 158, 80, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 5, 0, 1, 5, 47, 0, 56, 9, 76, 21, 124, 254, 161, 13, 38, 253, 53, 151, 247, 3, 2
Sat Jul 18 22:49:16 2026,13,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 159, 82, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 6, 0, 1, 5, 45, 0, 47, 9, 76, 21, 124, 254, 161, 13, 39, 253, 53, 151, 249, 3, 1
Sat Jul 18 22:49:18 2026,14,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,82, 157, 82, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 7, 0, 1, 5, 46, 0, 77, 9, 76, 21, 114, 254, 161, 13, 41, 253, 53, 151, 254, 3, 1
Sat Jul 18 22:49:19 2026,15,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 158, 80, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 8, 0, 1, 5, 38, 0, 45, 9, 76, 21, 114, 254, 161, 13, 42, 253, 53, 152, 4, 3, 1
Sat Jul 18 22:49:20 2026,16,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,82, 157, 80, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 9, 0, 1, 5, 49, 0, 65, 9, 76, 21, 114, 254, 161, 13, 42, 253, 53, 152, 0, 3, 1
Sat Jul 18 22:49:24 2026,17,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:49:25 2026,18,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 158, 80, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 10, 0, 1, 5, 52, 0, 80, 9, 86, 21, 114, 254, 161, 13, 38, 253, 53, 151, 244, 3, 1
Sat Jul 18 22:49:26 2026,19,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 156, 82, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11, 0, 11, 0, 1, 5, 50, 0, 83, 9, 76, 21, 114, 254, 161, 13, 35, 253, 53, 151, 239, 3, 1
Sat Jul 18 22:49:28 2026,20,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 159, 80, 157, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 12, 0, 1, 5, 44, 0, 80, 9, 76, 21, 114, 254, 161, 13, 32, 253, 53, 151, 232, 3, 1
Sat Jul 18 22:49:29 2026,21,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 158, 80, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 13, 0, 1, 5, 41, 0, 80, 9, 76, 21, 114, 254, 161, 13, 27, 253, 53, 151, 219, 3, 1
Sat Jul 18 22:49:30 2026,22,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 160, 80, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 14, 0, 14, 0, 1, 5, 50, 0, 62, 9, 86, 21, 114, 254, 161, 13, 23, 253, 53, 151, 204, 3, 1
Sat Jul 18 22:49:32 2026,23,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,80, 159, 80, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 15, 0, 15, 0, 1, 5, 42, 0, 80, 9, 86, 21, 114, 254, 161, 13, 23, 253, 53, 151, 206, 3, 1
Sat Jul 18 22:49:33 2026,24,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,82, 158, 80, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 16, 0, 16, 0, 1, 5, 39, 0, 49, 9, 86, 21, 114, 254, 161, 13, 22, 253, 53, 151, 203, 3, 1
Sat Jul 18 22:49:34 2026,25,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,74, 158, 76, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 17, 0, 17, 0, 1, 5, 27, 0, 78, 9, 86, 21, 114, 254, 161, 13, 19, 253, 53, 151, 194, 3, 1
Sat Jul 18 22:49:36 2026,26,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,78, 159, 80, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 0, 18, 0, 1, 5, 19, 0, 49, 9, 86, 21, 114, 254, 161, 13, 13, 253, 53, 151, 178, 3, 1
Sat Jul 18 22:49:39 2026,27,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:49:42 2026,28,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:49:46 2026,29,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:49:49 2026,30,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:49:52 2026,31,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:49:56 2026,32,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:49:57 2026,33,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 158, 58, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 5, 63, 0, 65, 9, 86, 21, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:49:58 2026,34,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,36, 158, 34, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 1, 4, 157, 0, 64, 9, 86, 21, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:00 2026,35,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 160, 52, 157, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 0, 1, 4, 218, 0, 88, 9, 86, 21, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:01 2026,36,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,56, 158, 56, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 4, 0, 1, 4, 217, 0, 43, 9, 86, 21, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:02 2026,37,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 159, 54, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 5, 0, 1, 4, 201, 0, 45, 9, 76, 21, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:04 2026,38,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 157, 54, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 6, 0, 1, 4, 205, 0, 56, 9, 86, 21, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:05 2026,39,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 158, 54, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 7, 0, 1, 4, 211, 0, 46, 9, 86, 21, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:06 2026,40,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 160, 54, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 8, 0, 1, 4, 214, 0, 43, 9, 86, 21, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:08 2026,41,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 158, 54, 157, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 9, 0, 1, 4, 216, 0, 87, 9, 86, 21, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:09 2026,42,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 157, 54, 160, 0, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 10, 0, 1, 4, 212, 0, 83, 9, 86, 21, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:10 2026,43,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 160, 54, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 11, 0, 11, 0, 1, 4, 210, 0, 77, 9, 86, 21, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:12 2026,44,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,56, 158, 54, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 12, 0, 12, 0, 1, 4, 198, 0, 83, 9, 86, 20, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:13 2026,45,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 160, 46, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 13, 0, 1, 4, 208, 0, 62, 9, 86, 20, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:14 2026,46,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 157, 54, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 14, 0, 14, 0, 1, 4, 205, 0, 46, 9, 86, 20, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:16 2026,47,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 157, 54, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 15, 0, 15, 0, 1, 4, 222, 0, 54, 9, 86, 20, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:17 2026,48,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 157, 52, 157, 0, 0, 0, 0, 0, 1, 0, 0, 0, 16, 0, 16, 0, 1, 4, 221, 0, 82, 9, 86, 20, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:18 2026,49,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 157, 52, 167, 0, 0, 0, 0, 0, 1, 0, 0, 0, 17, 0, 17, 0, 1, 4, 215, 0, 80, 9, 86, 20, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:20 2026,50,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 156, 52, 157, 0, 0, 0, 0, 0, 1, 0, 0, 0, 18, 0, 18, 0, 1, 4, 201, 0, 84, 9, 86, 20, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:21 2026,51,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 157, 52, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 19, 0, 19, 0, 1, 4, 223, 0, 52, 9, 86, 20, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:22 2026,52,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 156, 52, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20, 0, 20, 0, 1, 4, 217, 0, 52, 9, 86, 20, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:24 2026,53,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,54, 159, 54, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 21, 0, 21, 0, 1, 4, 217, 0, 46, 9, 86, 20, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:25 2026,54,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 158, 54, 159, 0, 0, 0, 0, 0, 1, 0, 0, 0, 22, 0, 22, 0, 1, 4, 226, 0, 43, 9, 86, 20, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:26 2026,55,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 157, 52, 157, 0, 0, 0, 0, 0, 1, 0, 0, 0, 23, 0, 23, 0, 1, 4, 231, 0, 58, 9, 86, 20, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Sat Jul 18 22:50:28 2026,56,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 157, 54, 158, 0, 0, 0, 0, 0, 1, 0, 0, 0, 24, 0, 24, 0, 1, 4, 217, 0, 84, 9, 86, 20, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
