Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,DL_B30,DL_B31,DL_B32,DL_B33,DL_B34,DL_B35,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29,UL_B30,UL_B31,UL_B32,UL_B33,UL_B34,UL_B35
Sun Jul 19 07:54:25 2026,11,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 158, 244, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 116, 26, 116, 1, 1, 1, 18, 0, 72, 8, 122, 20, 210, 254, 161, 13, 40, 253, 53, 151, 168, 3, 9
Sun Jul 19 07:54:26 2026,12,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 252, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 117, 26, 117, 1, 1, 1, 17, 0, 74, 8, 122, 20, 210, 254, 161, 13, 39, 253, 53, 151, 168, 3, 9
Sun Jul 19 07:54:28 2026,13,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 158, 248, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 118, 26, 118, 1, 1, 1, 65, 0, 67, 8, 122, 20, 210, 254, 161, 13, 39, 253, 53, 151, 169, 3, 9
Sun Jul 19 07:54:29 2026,14,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 14, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 159, 254, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 119, 26, 119, 1, 1, 1, 16, 0, 70, 8, 122, 20, 220, 254, 161, 13, 38, 253, 53, 151, 168, 3, 10
Sun Jul 19 07:54:30 2026,15,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 157, 250, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 120, 26, 120, 1, 1, 1, 98, 0, 58, 8, 122, 20, 220, 254, 161, 13, 37, 253, 53, 151, 168, 3, 10
Sun Jul 19 07:54:32 2026,16,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 157, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 121, 26, 121, 1, 1, 1, 181, 0, 66, 8, 122, 20, 220, 254, 161, 13, 37, 253, 53, 151, 167, 3, 10
Sun Jul 19 07:54:33 2026,17,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 17, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 159, 252, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 122, 26, 122, 1, 1, 1, 174, 0, 46, 8, 122, 20, 220, 254, 161, 13, 37, 253, 53, 151, 167, 3, 10
Sun Jul 19 07:54:34 2026,18,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 18, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 157, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 123, 26, 123, 1, 1, 1, 194, 0, 36, 8, 122, 20, 220, 254, 161, 13, 38, 253, 53, 151, 168, 3, 10
Sun Jul 19 07:54:36 2026,19,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 158, 252, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 124, 26, 124, 1, 1, 1, 103, 0, 36, 8, 122, 20, 210, 254, 161, 13, 37, 253, 53, 151, 170, 3, 10
Sun Jul 19 07:54:37 2026,20,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 20, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 156, 244, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 125, 26, 125, 1, 1, 1, 43, 0, 67, 8, 122, 20, 210, 254, 161, 13, 37, 253, 53, 151, 171, 3, 10
Sun Jul 19 07:54:38 2026,21,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 156, 250, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 126, 26, 126, 1, 1, 1, 32, 0, 34, 8, 122, 20, 210, 254, 161, 13, 37, 253, 53, 151, 171, 3, 10
Sun Jul 19 07:54:40 2026,22,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 22, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 158, 236, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 127, 26, 127, 1, 1, 1, 90, 0, 70, 8, 122, 20, 220, 254, 161, 13, 37, 253, 53, 151, 172, 3, 10
Sun Jul 19 07:54:41 2026,23,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 23, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,234, 154, 234, 155, 0, 0, 0, 0, 0, 1, 0, 0, 26, 128, 26, 128, 1, 1, 1, 167, 0, 36, 8, 122, 20, 220, 254, 161, 13, 37, 253, 53, 151, 174, 3, 10
Sun Jul 19 07:54:42 2026,24,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 24, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,232, 156, 234, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 129, 26, 129, 1, 1, 1, 172, 0, 38, 8, 122, 20, 220, 254, 161, 13, 41, 253, 53, 151, 180, 3, 10
Sun Jul 19 07:54:44 2026,25,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,234, 155, 234, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 130, 26, 130, 1, 1, 1, 176, 0, 45, 8, 122, 20, 220, 254, 161, 13, 41, 253, 53, 151, 180, 3, 10
Sun Jul 19 07:54:45 2026,26,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 26, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,232, 155, 230, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 131, 26, 131, 1, 1, 1, 183, 0, 35, 8, 122, 20, 220, 254, 161, 13, 43, 253, 53, 151, 183, 3, 10
Sun Jul 19 07:54:46 2026,27,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 27, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,230, 157, 230, 155, 0, 0, 0, 0, 0, 1, 0, 0, 26, 132, 26, 132, 1, 1, 1, 175, 0, 73, 8, 122, 20, 220, 254, 161, 13, 43, 253, 53, 151, 182, 3, 10
Sun Jul 19 07:54:47 2026,28,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 157, 248, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 133, 26, 133, 1, 1, 1, 47, 0, 38, 8, 122, 20, 220, 254, 161, 13, 43, 253, 53, 151, 184, 3, 10
Sun Jul 19 07:54:49 2026,29,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 29, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,254, 156, 252, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 134, 26, 134, 1, 1, 1, 30, 0, 50, 8, 122, 20, 220, 254, 161, 13, 45, 253, 53, 151, 190, 3, 11
Sun Jul 19 07:54:50 2026,30,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 30, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 158, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 135, 26, 135, 1, 1, 1, 93, 0, 68, 8, 122, 20, 220, 254, 161, 13, 45, 253, 53, 151, 192, 3, 10
Sun Jul 19 07:54:51 2026,31,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 31, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 252, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 136, 26, 136, 1, 1, 1, 189, 0, 47, 8, 122, 20, 220, 254, 161, 13, 44, 253, 53, 151, 191, 3, 11
Sun Jul 19 07:54:53 2026,32,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 157, 250, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 137, 26, 137, 1, 1, 1, 192, 0, 70, 8, 122, 20, 220, 254, 161, 13, 41, 253, 53, 151, 189, 3, 10
Sun Jul 19 07:54:54 2026,33,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 33, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 250, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 138, 26, 138, 1, 1, 1, 194, 0, 49, 8, 122, 20, 220, 254, 161, 13, 42, 253, 53, 151, 187, 3, 10
Sun Jul 19 07:54:55 2026,34,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 34, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 157, 250, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 139, 26, 139, 1, 1, 1, 190, 0, 69, 8, 122, 20, 220, 254, 161, 13, 41, 253, 53, 151, 187, 3, 10
Sun Jul 19 07:54:57 2026,35,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 35, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 159, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 140, 26, 140, 1, 1, 1, 194, 0, 74, 8, 122, 20, 220, 254, 161, 13, 39, 253, 53, 151, 187, 3, 10
Sun Jul 19 07:54:58 2026,36,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 157, 252, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 141, 26, 141, 1, 1, 1, 185, 0, 43, 8, 122, 20, 220, 254, 161, 13, 38, 253, 53, 151, 187, 3, 10
Sun Jul 19 07:54:59 2026,37,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 37, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,254, 155, 254, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 142, 26, 142, 1, 1, 1, 187, 0, 59, 8, 122, 20, 220, 254, 161, 13, 38, 253, 53, 151, 188, 3, 10
Sun Jul 19 07:55:00 2026,38,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 38, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,254, 156, 254, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 143, 26, 143, 1, 1, 1, 195, 0, 71, 8, 122, 20, 220, 254, 161, 13, 38, 253, 53, 151, 196, 3, 9
Sun Jul 19 07:55:02 2026,39,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 39, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,254, 157, 254, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 144, 26, 144, 1, 1, 1, 192, 0, 47, 8, 122, 20, 220, 254, 161, 13, 36, 253, 53, 151, 198, 3, 9
Sun Jul 19 07:55:03 2026,40,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 40, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,254, 157, 254, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 145, 26, 145, 1, 1, 1, 209, 0, 69, 8, 122, 20, 220, 254, 161, 13, 36, 253, 53, 151, 207, 3, 9
Sun Jul 19 07:55:04 2026,41,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 41, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,254, 158, 254, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 146, 26, 146, 1, 1, 1, 210, 0, 39, 8, 122, 20, 220, 254, 161, 13, 35, 253, 53, 151, 210, 3, 9
Sun Jul 19 07:55:05 2026,42,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 42, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 157, 252, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 147, 26, 147, 1, 1, 1, 218, 0, 38, 8, 122, 20, 220, 254, 161, 13, 31, 253, 53, 151, 213, 3, 9
Sun Jul 19 07:55:07 2026,43,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 43, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 148, 26, 148, 1, 1, 1, 173, 0, 35, 8, 122, 20, 220, 254, 161, 13, 30, 253, 53, 151, 214, 3, 9
Sun Jul 19 07:55:08 2026,44,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 44, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,246, 163, 244, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 149, 26, 149, 1, 1, 1, 72, 0, 34, 8, 122, 20, 230, 254, 161, 13, 27, 253, 53, 151, 215, 3, 9
Sun Jul 19 07:55:09 2026,45,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 45, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 158, 236, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 150, 26, 150, 1, 1, 1, 41, 0, 39, 8, 122, 20, 230, 254, 161, 13, 22, 253, 53, 151, 219, 3, 9
Sun Jul 19 07:55:11 2026,46,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 46, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 240, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 151, 26, 151, 1, 1, 1, 154, 0, 37, 8, 122, 20, 220, 254, 161, 13, 21, 253, 53, 151, 217, 3, 9
Sun Jul 19 07:55:12 2026,47,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 47, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 158, 252, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 152, 26, 152, 1, 1, 1, 176, 0, 74, 8, 122, 20, 230, 254, 161, 13, 18, 253, 53, 151, 219, 3, 9
Sun Jul 19 07:55:13 2026,48,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 248, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 153, 26, 153, 1, 1, 1, 189, 0, 39, 8, 122, 20, 230, 254, 161, 13, 20, 253, 53, 151, 223, 3, 9
Sun Jul 19 07:55:15 2026,49,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 49, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 157, 242, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 154, 26, 154, 1, 1, 1, 196, 0, 73, 8, 122, 20, 220, 254, 161, 13, 19, 253, 53, 151, 225, 3, 9
Sun Jul 19 07:55:16 2026,50,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,230, 155, 234, 155, 0, 0, 0, 0, 0, 1, 0, 0, 26, 155, 26, 155, 1, 1, 1, 227, 0, 41, 8, 122, 20, 230, 254, 161, 13, 18, 253, 53, 151, 224, 3, 9
Sun Jul 19 07:55:17 2026,51,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 51, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 158, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 156, 26, 156, 1, 1, 1, 220, 0, 38, 8, 122, 20, 230, 254, 161, 13, 18, 253, 53, 151, 224, 3, 9
Sun Jul 19 07:55:19 2026,52,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 52, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 156, 242, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 157, 26, 157, 1, 1, 1, 22, 0, 50, 8, 122, 20, 220, 254, 161, 13, 16, 253, 53, 151, 223, 3, 10
Sun Jul 19 07:55:20 2026,53,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 53, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 244, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 158, 26, 158, 1, 1, 1, 23, 0, 37, 8, 122, 20, 220, 254, 161, 13, 16, 253, 53, 151, 223, 3, 10
Sun Jul 19 07:55:21 2026,54,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 54, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 156, 248, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 159, 26, 159, 1, 1, 1, 20, 0, 65, 8, 122, 20, 230, 254, 161, 13, 16, 253, 53, 151, 222, 3, 11
Sun Jul 19 07:55:22 2026,55,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,240, 155, 238, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 160, 26, 160, 1, 1, 1, 24, 0, 74, 8, 122, 20, 230, 254, 161, 13, 16, 253, 53, 151, 221, 3, 11
Sun Jul 19 07:55:24 2026,56,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 56, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 158, 236, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 161, 26, 161, 1, 1, 1, 16, 0, 38, 8, 122, 20, 230, 254, 161, 13, 19, 253, 53, 151, 228, 3, 12
