Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,DL_B30,DL_B31,DL_B32,DL_B33,DL_B34,DL_B35,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29,UL_B30,UL_B31,UL_B32,UL_B33,UL_B34,UL_B35
Sat Jul 18 22:37:49 2026,11,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,38, 157, 34, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 37, 2, 37, 1, 1, 5, 59, 0, 55, 9, 46, 21, 154, 254, 161, 13, 39, 253, 53, 151, 158, 3, 18
Sat Jul 18 22:37:50 2026,12,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 156, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 38, 2, 38, 1, 1, 5, 51, 0, 47, 9, 46, 21, 154, 254, 161, 13, 34, 253, 53, 151, 156, 3, 18
Sat Jul 18 22:37:51 2026,13,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 39, 2, 39, 1, 1, 5, 27, 0, 80, 9, 46, 21, 154, 254, 161, 13, 33, 253, 53, 151, 155, 3, 18
Sat Jul 18 22:37:52 2026,14,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 14, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,42, 157, 38, 156, 0, 0, 0, 0, 0, 1, 0, 0, 2, 40, 2, 40, 1, 1, 5, 29, 0, 80, 9, 46, 21, 154, 254, 161, 13, 27, 253, 53, 151, 153, 3, 19
Sat Jul 18 22:37:54 2026,15,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,38, 156, 38, 159, 0, 0, 0, 0, 0, 1, 0, 0, 2, 41, 2, 41, 1, 1, 5, 33, 0, 75, 9, 46, 21, 144, 254, 161, 13, 24, 253, 53, 151, 152, 3, 19
Sat Jul 18 22:37:55 2026,16,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 159, 0, 0, 0, 0, 0, 1, 0, 0, 2, 42, 2, 42, 1, 1, 5, 39, 0, 81, 9, 46, 21, 144, 254, 161, 13, 19, 253, 53, 151, 150, 3, 19
Sat Jul 18 22:37:56 2026,17,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 17, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 156, 0, 0, 0, 0, 0, 1, 0, 0, 2, 43, 2, 43, 1, 1, 5, 44, 0, 67, 9, 56, 21, 144, 254, 161, 13, 21, 253, 53, 151, 150, 3, 20
Sat Jul 18 22:37:58 2026,18,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 18, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 44, 2, 44, 1, 1, 5, 42, 0, 56, 9, 56, 21, 144, 254, 161, 13, 22, 253, 53, 151, 150, 3, 20
Sat Jul 18 22:37:59 2026,19,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 158, 36, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 45, 2, 45, 1, 1, 5, 44, 0, 74, 9, 56, 21, 144, 254, 161, 13, 21, 253, 53, 151, 150, 3, 21
Sat Jul 18 22:38:02 2026,20,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 20, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:38:04 2026,21,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 156, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 46, 2, 46, 1, 1, 5, 38, 0, 78, 9, 56, 21, 144, 254, 161, 13, 14, 253, 53, 151, 150, 3, 22
Sat Jul 18 22:38:05 2026,22,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 22, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 158, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 47, 2, 47, 1, 1, 5, 36, 0, 80, 9, 56, 21, 144, 254, 161, 13, 14, 253, 53, 151, 151, 3, 22
Sat Jul 18 22:38:06 2026,23,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 23, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 157, 0, 0, 0, 0, 0, 1, 0, 0, 2, 48, 2, 48, 1, 1, 5, 34, 0, 51, 9, 56, 21, 144, 254, 161, 13, 14, 253, 53, 151, 152, 3, 22
Sat Jul 18 22:38:07 2026,24,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 24, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 49, 2, 49, 1, 1, 5, 35, 0, 77, 9, 56, 21, 144, 254, 161, 13, 15, 253, 53, 151, 154, 3, 22
Sat Jul 18 22:38:09 2026,25,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,42, 156, 38, 157, 0, 0, 0, 0, 0, 1, 0, 0, 2, 50, 2, 50, 1, 1, 5, 33, 0, 50, 9, 56, 21, 134, 254, 161, 13, 17, 253, 53, 151, 156, 3, 21
Sat Jul 18 22:38:10 2026,26,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 26, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 156, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 51, 2, 51, 1, 1, 5, 54, 0, 62, 9, 56, 21, 124, 254, 161, 13, 19, 253, 53, 151, 156, 3, 21
Sat Jul 18 22:38:11 2026,27,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 27, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 159, 0, 0, 0, 0, 0, 1, 0, 0, 2, 52, 2, 52, 1, 1, 5, 54, 0, 68, 9, 56, 21, 124, 254, 161, 13, 18, 253, 53, 151, 157, 3, 22
Sat Jul 18 22:38:13 2026,28,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 53, 2, 53, 1, 1, 5, 52, 0, 78, 9, 56, 21, 124, 254, 161, 13, 16, 253, 53, 151, 156, 3, 22
Sat Jul 18 22:38:14 2026,29,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 29, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 54, 2, 54, 1, 1, 5, 77, 0, 55, 9, 56, 21, 124, 254, 161, 13, 16, 253, 53, 151, 155, 3, 22
Sat Jul 18 22:38:15 2026,30,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 30, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 55, 2, 55, 1, 1, 5, 75, 0, 55, 9, 56, 21, 124, 254, 161, 13, 15, 253, 53, 151, 155, 3, 22
Sat Jul 18 22:38:17 2026,31,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 31, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 36, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 56, 2, 56, 1, 1, 5, 31, 0, 79, 9, 56, 21, 124, 254, 161, 13, 14, 253, 53, 151, 156, 3, 23
Sat Jul 18 22:38:18 2026,32,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,38, 158, 38, 159, 0, 0, 0, 0, 0, 1, 0, 0, 2, 57, 2, 57, 1, 1, 5, 28, 0, 62, 9, 56, 21, 124, 254, 161, 13, 14, 253, 53, 151, 156, 3, 23
Sat Jul 18 22:38:19 2026,33,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 33, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 158, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 58, 2, 58, 1, 1, 5, 66, 0, 50, 9, 56, 21, 134, 254, 161, 13, 12, 253, 53, 151, 157, 3, 23
Sat Jul 18 22:38:21 2026,34,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 34, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 36, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 59, 2, 59, 1, 1, 5, 57, 0, 82, 9, 56, 21, 134, 254, 161, 13, 12, 253, 53, 151, 157, 3, 23
Sat Jul 18 22:38:22 2026,35,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 35, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 147, 0, 0, 0, 0, 0, 1, 0, 0, 2, 60, 2, 60, 1, 1, 5, 42, 0, 47, 9, 56, 21, 134, 254, 161, 13, 11, 253, 53, 151, 157, 3, 24
Sat Jul 18 22:38:25 2026,36,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:38:27 2026,37,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 37, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40, 157, 38, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 61, 2, 61, 1, 1, 5, 44, 0, 60, 9, 56, 21, 134, 254, 161, 13, 3, 253, 53, 151, 153, 3, 25
Sat Jul 18 22:38:28 2026,38,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 38, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,46, 158, 42, 159, 0, 0, 0, 0, 0, 1, 0, 0, 2, 62, 2, 62, 1, 1, 5, 55, 0, 46, 9, 56, 21, 134, 254, 161, 13, 0, 253, 53, 151, 152, 3, 25
Sat Jul 18 22:38:29 2026,39,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 39, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 158, 46, 157, 0, 0, 0, 0, 0, 1, 0, 0, 2, 63, 2, 63, 1, 1, 5, 55, 0, 83, 9, 56, 21, 134, 254, 161, 12, 253, 253, 53, 151, 151, 3, 25
Sat Jul 18 22:38:31 2026,40,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 40, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 157, 48, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 64, 2, 64, 1, 1, 5, 58, 0, 80, 9, 56, 21, 124, 254, 161, 12, 252, 253, 53, 151, 150, 3, 26
Sat Jul 18 22:38:32 2026,41,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 41, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 157, 46, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 65, 2, 65, 1, 1, 5, 55, 0, 81, 9, 56, 21, 124, 254, 161, 12, 251, 253, 53, 151, 151, 3, 26
Sat Jul 18 22:38:33 2026,42,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 42, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,48, 157, 46, 160, 0, 0, 0, 0, 0, 1, 0, 0, 2, 66, 2, 66, 1, 1, 5, 75, 0, 62, 9, 56, 21, 134, 254, 161, 12, 247, 253, 53, 151, 149, 3, 26
Sat Jul 18 22:38:35 2026,43,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 43, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 157, 52, 157, 0, 0, 0, 0, 0, 1, 0, 0, 2, 67, 2, 67, 1, 1, 5, 74, 0, 51, 9, 56, 21, 134, 254, 161, 12, 246, 253, 53, 151, 149, 3, 26
Sat Jul 18 22:38:36 2026,44,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 44, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 158, 46, 157, 0, 0, 0, 0, 0, 1, 0, 0, 2, 68, 2, 68, 1, 1, 5, 38, 0, 80, 9, 56, 21, 134, 254, 161, 12, 244, 253, 53, 151, 149, 3, 27
Sat Jul 18 22:38:39 2026,45,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 45, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Sat Jul 18 22:38:41 2026,46,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 46, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 157, 48, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 69, 2, 69, 1, 1, 5, 29, 0, 82, 9, 56, 21, 134, 254, 161, 12, 231, 253, 53, 151, 145, 3, 27
Sat Jul 18 22:38:42 2026,47,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 47, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 157, 52, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 70, 2, 70, 1, 1, 5, 31, 0, 76, 9, 56, 21, 134, 254, 161, 12, 229, 253, 53, 151, 144, 3, 27
Sat Jul 18 22:38:43 2026,48,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 157, 46, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 71, 2, 71, 1, 1, 5, 56, 0, 80, 9, 56, 21, 134, 254, 161, 12, 225, 253, 53, 151, 142, 3, 28
Sat Jul 18 22:38:45 2026,49,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 49, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 157, 48, 157, 0, 0, 0, 0, 0, 1, 0, 0, 2, 72, 2, 72, 1, 1, 5, 59, 0, 52, 9, 56, 21, 134, 254, 161, 12, 222, 253, 53, 151, 142, 3, 28
Sat Jul 18 22:38:46 2026,50,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 156, 52, 159, 0, 0, 0, 0, 0, 1, 0, 0, 2, 73, 2, 73, 1, 1, 5, 57, 0, 69, 9, 56, 21, 134, 254, 161, 12, 220, 253, 53, 151, 141, 3, 28
Sat Jul 18 22:38:47 2026,51,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 51, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 157, 48, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 74, 2, 74, 1, 1, 5, 50, 0, 82, 9, 56, 21, 134, 254, 161, 12, 217, 253, 53, 151, 140, 3, 28
Sat Jul 18 22:38:49 2026,52,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 52, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 157, 54, 157, 0, 0, 0, 0, 0, 1, 0, 0, 2, 75, 2, 75, 1, 1, 5, 35, 0, 81, 9, 56, 21, 134, 254, 161, 12, 213, 253, 53, 151, 138, 3, 29
Sat Jul 18 22:38:50 2026,53,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 53, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,52, 157, 52, 157, 0, 0, 0, 0, 0, 1, 0, 0, 2, 76, 2, 76, 1, 1, 5, 34, 0, 49, 9, 56, 21, 134, 254, 161, 12, 211, 253, 53, 151, 137, 3, 29
Sat Jul 18 22:38:51 2026,54,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 54, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 157, 52, 159, 0, 0, 0, 0, 0, 1, 0, 0, 2, 77, 2, 77, 1, 1, 5, 36, 0, 83, 9, 56, 21, 134, 254, 161, 12, 210, 253, 53, 151, 137, 3, 29
Sat Jul 18 22:38:52 2026,55,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 156, 52, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 78, 2, 78, 1, 1, 5, 59, 0, 52, 9, 56, 21, 144, 254, 161, 12, 208, 253, 53, 151, 135, 3, 30
Sat Jul 18 22:38:54 2026,56,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 56, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,50, 157, 48, 158, 0, 0, 0, 0, 0, 1, 0, 0, 2, 79, 2, 79, 1, 1, 5, 56, 0, 47, 9, 56, 21, 144, 254, 161, 12, 207, 253, 53, 151, 135, 3, 30
