Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,DL_B30,DL_B31,DL_B32,DL_B33,DL_B34,DL_B35,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29,UL_B30,UL_B31,UL_B32,UL_B33,UL_B34,UL_B35
Sun Jul 19 07:52:08 2026,11,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 161, 252, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 16, 26, 16, 1, 1, 1, 128, 0, 45, 8, 132, 20, 230, 254, 161, 13, 14, 253, 53, 151, 118, 3, 14
Sun Jul 19 07:52:09 2026,12,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 158, 254, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 17, 26, 17, 1, 1, 1, 143, 0, 51, 8, 122, 20, 230, 254, 161, 13, 15, 253, 53, 151, 116, 3, 13
Sun Jul 19 07:52:11 2026,13,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,254, 157, 254, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 18, 26, 18, 1, 1, 1, 144, 0, 40, 8, 122, 20, 230, 254, 161, 13, 10, 253, 53, 151, 103, 3, 12
Sun Jul 19 07:52:12 2026,14,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 14, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 158, 248, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 19, 26, 19, 1, 1, 1, 116, 0, 67, 8, 122, 20, 230, 254, 161, 13, 12, 253, 53, 151, 104, 3, 11
Sun Jul 19 07:52:13 2026,15,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 158, 4, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 20, 26, 20, 1, 1, 0, 251, 0, 36, 8, 122, 20, 230, 254, 161, 13, 10, 253, 53, 151, 100, 3, 10
Sun Jul 19 07:52:14 2026,16,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 252, 155, 0, 0, 0, 0, 0, 1, 0, 0, 26, 21, 26, 21, 1, 1, 0, 241, 0, 63, 8, 122, 20, 230, 254, 161, 12, 253, 253, 53, 151, 72, 3, 6
Sun Jul 19 07:52:16 2026,17,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 17, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4, 158, 6, 161, 0, 0, 0, 0, 0, 1, 0, 0, 26, 22, 26, 22, 1, 1, 1, 8, 0, 35, 8, 122, 20, 230, 254, 161, 12, 246, 253, 53, 151, 59, 3, 4
Sun Jul 19 07:52:17 2026,18,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 18, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 157, 2, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 23, 26, 23, 1, 1, 0, 247, 0, 68, 8, 122, 20, 220, 254, 161, 12, 243, 253, 53, 151, 50, 3, 2
Sun Jul 19 07:52:18 2026,19,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 158, 252, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 24, 26, 24, 1, 1, 0, 235, 0, 49, 8, 122, 20, 220, 254, 161, 12, 245, 253, 53, 151, 49, 3, 1
Sun Jul 19 07:52:20 2026,20,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 20, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,246, 158, 246, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 25, 26, 25, 1, 1, 0, 232, 0, 69, 8, 122, 20, 220, 254, 161, 12, 240, 253, 53, 151, 35, 2, 255
Sun Jul 19 07:52:21 2026,21,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 21, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0, 158, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 26, 26, 26, 1, 1, 0, 238, 0, 37, 8, 122, 20, 220, 254, 161, 12, 239, 253, 53, 151, 28, 2, 253
Sun Jul 19 07:52:22 2026,22,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 22, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 252, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 27, 26, 27, 1, 1, 1, 74, 0, 75, 8, 122, 20, 220, 254, 161, 12, 236, 253, 53, 151, 23, 2, 252
Sun Jul 19 07:52:24 2026,23,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 23, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 158, 252, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 28, 26, 28, 1, 1, 1, 127, 0, 72, 8, 122, 20, 220, 254, 161, 12, 237, 253, 53, 151, 22, 2, 251
Sun Jul 19 07:52:25 2026,24,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 24, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 246, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 29, 26, 29, 1, 1, 1, 95, 0, 74, 8, 122, 20, 220, 254, 161, 12, 238, 253, 53, 151, 23, 2, 252
Sun Jul 19 07:52:26 2026,25,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 244, 155, 0, 0, 0, 0, 0, 1, 0, 0, 26, 30, 26, 30, 1, 1, 1, 40, 0, 45, 8, 122, 20, 220, 254, 161, 12, 239, 253, 53, 151, 26, 2, 252
Sun Jul 19 07:52:28 2026,26,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 26, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,236, 159, 238, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 31, 26, 31, 1, 1, 1, 42, 0, 70, 8, 122, 20, 220, 254, 161, 12, 244, 253, 53, 151, 29, 2, 251
Sun Jul 19 07:52:29 2026,27,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 27, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,220, 141, 218, 149, 0, 0, 0, 0, 0, 1, 0, 0, 26, 32, 26, 32, 1, 1, 1, 56, 0, 38, 8, 122, 20, 220, 254, 161, 12, 244, 253, 53, 151, 29, 2, 251
Sun Jul 19 07:52:30 2026,28,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 28, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 158, 244, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 33, 26, 33, 1, 1, 1, 137, 0, 35, 8, 122, 20, 220, 254, 161, 12, 246, 253, 53, 151, 32, 2, 251
Sun Jul 19 07:52:31 2026,29,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 29, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 158, 246, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 34, 26, 34, 1, 1, 1, 153, 0, 39, 8, 122, 20, 220, 254, 161, 12, 250, 253, 53, 151, 36, 2, 251
Sun Jul 19 07:52:33 2026,30,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 30, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 157, 242, 155, 0, 0, 0, 0, 0, 1, 0, 0, 26, 35, 26, 35, 1, 1, 1, 136, 0, 44, 8, 122, 20, 210, 254, 161, 12, 251, 253, 53, 151, 38, 2, 251
Sun Jul 19 07:52:34 2026,31,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 31, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 242, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 36, 26, 36, 1, 1, 1, 56, 0, 39, 8, 122, 20, 210, 254, 161, 12, 250, 253, 53, 151, 36, 2, 251
Sun Jul 19 07:52:35 2026,32,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 157, 242, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 37, 26, 37, 1, 1, 1, 65, 0, 67, 8, 122, 20, 220, 254, 161, 12, 250, 253, 53, 151, 36, 2, 251
Sun Jul 19 07:52:37 2026,33,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 33, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,240, 157, 244, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 38, 26, 38, 1, 1, 1, 49, 0, 66, 8, 122, 20, 220, 254, 161, 12, 253, 253, 53, 151, 41, 2, 252
Sun Jul 19 07:52:38 2026,34,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 34, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 156, 242, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 39, 26, 39, 1, 1, 1, 17, 0, 72, 8, 122, 20, 220, 254, 161, 13, 0, 253, 53, 151, 47, 2, 252
Sun Jul 19 07:52:39 2026,35,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 35, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 156, 242, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 40, 26, 40, 1, 1, 1, 100, 0, 67, 8, 122, 20, 210, 254, 161, 13, 1, 253, 53, 151, 49, 2, 252
Sun Jul 19 07:52:41 2026,36,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 160, 248, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 41, 26, 41, 1, 1, 1, 19, 0, 63, 8, 122, 20, 210, 254, 161, 13, 2, 253, 53, 151, 53, 2, 252
Sun Jul 19 07:52:42 2026,37,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 37, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 156, 244, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 42, 26, 42, 1, 1, 1, 40, 0, 64, 8, 122, 20, 210, 254, 161, 13, 7, 253, 53, 151, 59, 2, 253
Sun Jul 19 07:52:43 2026,38,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 38, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 158, 244, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 43, 26, 43, 1, 1, 1, 93, 0, 66, 8, 122, 20, 220, 254, 161, 13, 9, 253, 53, 151, 63, 2, 253
Sun Jul 19 07:52:45 2026,39,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 39, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,244, 157, 242, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 44, 26, 44, 1, 1, 1, 96, 0, 39, 8, 122, 20, 220, 254, 161, 13, 15, 253, 53, 151, 72, 2, 254
Sun Jul 19 07:52:46 2026,40,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 40, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,246, 155, 244, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 45, 26, 45, 1, 1, 1, 64, 0, 34, 8, 122, 20, 220, 254, 161, 13, 18, 253, 53, 151, 77, 2, 255
Sun Jul 19 07:52:47 2026,41,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 41, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 246, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 46, 26, 46, 1, 1, 1, 47, 0, 34, 8, 122, 20, 220, 254, 161, 13, 20, 253, 53, 151, 82, 2, 255
Sun Jul 19 07:52:48 2026,42,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 42, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 157, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 47, 26, 47, 1, 1, 1, 24, 0, 34, 8, 122, 20, 220, 254, 161, 13, 23, 253, 53, 151, 90, 3, 0
Sun Jul 19 07:52:50 2026,43,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 43, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 250, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 48, 26, 48, 1, 1, 1, 8, 0, 64, 8, 122, 20, 220, 254, 161, 13, 25, 253, 53, 151, 94, 3, 1
Sun Jul 19 07:52:51 2026,44,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 44, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,240, 158, 246, 159, 0, 0, 0, 0, 0, 1, 0, 0, 26, 49, 26, 49, 1, 1, 1, 90, 0, 36, 8, 122, 20, 220, 254, 161, 13, 26, 253, 53, 151, 97, 3, 1
Sun Jul 19 07:52:52 2026,45,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 45, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,238, 156, 242, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 50, 26, 50, 1, 1, 1, 110, 0, 73, 8, 122, 20, 220, 254, 161, 13, 28, 253, 53, 151, 100, 3, 2
Sun Jul 19 07:52:54 2026,46,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 46, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 157, 252, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 51, 26, 51, 1, 1, 1, 17, 0, 65, 8, 122, 20, 220, 254, 161, 13, 30, 253, 53, 151, 105, 3, 3
Sun Jul 19 07:52:55 2026,47,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 47, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 158, 248, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 52, 26, 52, 1, 1, 1, 166, 0, 75, 8, 122, 20, 220, 254, 161, 13, 31, 253, 53, 151, 108, 3, 3
Sun Jul 19 07:52:56 2026,48,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 158, 246, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 53, 26, 53, 1, 1, 1, 175, 0, 74, 8, 122, 20, 220, 254, 161, 13, 34, 253, 53, 151, 113, 3, 4
Sun Jul 19 07:52:58 2026,49,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 49, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,248, 159, 252, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 54, 26, 54, 1, 1, 1, 183, 0, 36, 8, 122, 20, 220, 254, 161, 13, 37, 253, 53, 151, 121, 3, 5
Sun Jul 19 07:52:59 2026,50,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,254, 157, 254, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 55, 26, 55, 1, 1, 1, 183, 0, 63, 8, 122, 20, 220, 254, 161, 13, 39, 253, 53, 151, 125, 3, 6
Sun Jul 19 07:53:00 2026,51,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 51, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 158, 248, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 56, 26, 56, 1, 1, 1, 186, 0, 35, 8, 122, 20, 220, 254, 161, 13, 41, 253, 53, 151, 127, 3, 7
Sun Jul 19 07:53:01 2026,52,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 52, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,252, 158, 250, 157, 0, 0, 0, 0, 0, 1, 0, 0, 26, 57, 26, 57, 1, 1, 1, 189, 0, 64, 8, 122, 20, 220, 254, 161, 13, 42, 253, 53, 151, 130, 3, 7
Sun Jul 19 07:53:03 2026,53,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 53, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,246, 157, 244, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 58, 26, 58, 1, 1, 1, 190, 0, 45, 8, 122, 20, 220, 254, 161, 13, 42, 253, 53, 151, 132, 3, 8
Sun Jul 19 07:53:04 2026,54,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 54, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,242, 156, 236, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 59, 26, 59, 1, 1, 1, 191, 0, 55, 8, 122, 20, 220, 254, 161, 13, 43, 253, 53, 151, 133, 3, 8
Sun Jul 19 07:53:05 2026,55,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,214, 154, 234, 156, 0, 0, 0, 0, 0, 1, 0, 0, 26, 60, 26, 60, 1, 1, 1, 192, 0, 66, 8, 122, 20, 220, 254, 161, 13, 45, 253, 53, 151, 137, 3, 9
Sun Jul 19 07:53:07 2026,56,0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 56, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,250, 158, 252, 158, 0, 0, 0, 0, 0, 1, 0, 0, 26, 61, 26, 61, 1, 1, 1, 191, 0, 69, 8, 122, 20, 220, 254, 161, 13, 45, 253, 53, 151, 139, 3, 10
